date_time,day_type,hawker_center,taxi_counts
2023-05-16 16:00:00,weekday,Hong Lim,240
2023-05-16 17:00:00,weekday,Hong Lim,214
2023-05-16 18:00:00,weekday,Hong Lim,191
2023-05-16 19:00:00,weekday,Hong Lim,199
2023-05-16 20:00:00,weekday,Hong Lim,420
2023-05-17 16:00:00,weekday,Hong Lim,217
2023-05-17 17:00:00,weekday,Hong Lim,221
2023-05-17 18:00:00,weekday,Hong Lim,218
2023-05-17 19:00:00,weekday,Hong Lim,238
2023-05-17 20:00:00,weekday,Hong Lim,346
2023-05-18 16:00:00,weekday,Hong Lim,223
2023-05-18 17:00:00,weekday,Hong Lim,163
2023-05-18 18:00:00,weekday,Hong Lim,171
2023-05-18 19:00:00,weekday,Hong Lim,218
2023-05-18 20:00:00,weekday,Hong Lim,436
2023-05-19 16:00:00,weekday,Hong Lim,178
2023-05-19 17:00:00,weekday,Hong Lim,182
2023-05-19 18:00:00,weekday,Hong Lim,166
2023-05-19 19:00:00,weekday,Hong Lim,196
2023-05-19 20:00:00,weekday,Hong Lim,502
2023-05-20 16:00:00,weekend,Hong Lim,85
2023-05-20 17:00:00,weekend,Hong Lim,89
2023-05-20 18:00:00,weekend,Hong Lim,190
2023-05-20 19:00:00,weekend,Hong Lim,263
2023-05-20 20:00:00,weekend,Hong Lim,336
2023-05-21 16:00:00,weekend,Hong Lim,182
2023-05-21 17:00:00,weekend,Hong Lim,177
2023-05-21 18:00:00,weekend,Hong Lim,196
2023-05-21 19:00:00,weekend,Hong Lim,268
2023-05-21 20:00:00,weekend,Hong Lim,204
2023-05-22 16:00:00,weekday,Hong Lim,239
2023-05-22 17:00:00,weekday,Hong Lim,208
2023-05-22 18:00:00,weekday,Hong Lim,163
2023-05-22 19:00:00,weekday,Hong Lim,314
2023-05-22 20:00:00,weekday,Hong Lim,419
2023-05-23 16:00:00,weekday,Hong Lim,202
2023-05-23 17:00:00,weekday,Hong Lim,146
2023-05-23 18:00:00,weekday,Hong Lim,147
2023-05-23 19:00:00,weekday,Hong Lim,169
2023-05-23 20:00:00,weekday,Hong Lim,249
2023-05-24 16:00:00,weekday,Hong Lim,310
2023-05-24 17:00:00,weekday,Hong Lim,219
2023-05-24 18:00:00,weekday,Hong Lim,171
2023-05-24 19:00:00,weekday,Hong Lim,183
2023-05-24 20:00:00,weekday,Hong Lim,405
2023-05-25 16:00:00,weekday,Hong Lim,158
2023-05-25 17:00:00,weekday,Hong Lim,164
2023-05-25 18:00:00,weekday,Hong Lim,139
2023-05-25 19:00:00,weekday,Hong Lim,211
2023-05-25 20:00:00,weekday,Hong Lim,290
2023-05-26 16:00:00,weekday,Hong Lim,198
2023-05-26 17:00:00,weekday,Hong Lim,143
2023-05-26 18:00:00,weekday,Hong Lim,164
2023-05-26 19:00:00,weekday,Hong Lim,192
2023-05-26 20:00:00,weekday,Hong Lim,386
2023-05-27 16:00:00,weekend,Hong Lim,158
2023-05-27 17:00:00,weekend,Hong Lim,134
2023-05-27 18:00:00,weekend,Hong Lim,170
2023-05-27 19:00:00,weekend,Hong Lim,252
2023-05-27 20:00:00,weekend,Hong Lim,286
2023-05-28 16:00:00,weekend,Hong Lim,174
2023-05-28 17:00:00,weekend,Hong Lim,137
2023-05-28 18:00:00,weekend,Hong Lim,190
2023-05-28 19:00:00,weekend,Hong Lim,248
2023-05-28 20:00:00,weekend,Hong Lim,186
2023-05-29 16:00:00,weekday,Hong Lim,218
2023-05-29 17:00:00,weekday,Hong Lim,189
2023-05-29 18:00:00,weekday,Hong Lim,168
2023-05-29 19:00:00,weekday,Hong Lim,335
2023-05-29 20:00:00,weekday,Hong Lim,354
2023-05-30 16:00:00,weekday,Hong Lim,194
2023-05-30 17:00:00,weekday,Hong Lim,162
2023-05-30 18:00:00,weekday,Hong Lim,175
2023-05-30 19:00:00,weekday,Hong Lim,221
2023-05-30 20:00:00,weekday,Hong Lim,300
2023-05-31 16:00:00,weekday,Hong Lim,157
2023-05-31 17:00:00,weekday,Hong Lim,124
2023-05-31 18:00:00,weekday,Hong Lim,137
2023-05-31 19:00:00,weekday,Hong Lim,174
2023-05-31 20:00:00,weekday,Hong Lim,201
2023-06-01 16:00:00,weekday,Maxwell,154
2023-06-01 17:00:00,weekday,Maxwell,121
2023-06-01 18:00:00,weekday,Maxwell,125
2023-06-01 19:00:00,weekday,Maxwell,148
2023-06-01 20:00:00,weekday,Maxwell,169
2023-06-01 16:00:00,weekday,Hong Lim,164
2023-06-01 17:00:00,weekday,Hong Lim,138
2023-06-01 18:00:00,weekday,Hong Lim,140
2023-06-01 19:00:00,weekday,Hong Lim,159
2023-06-01 20:00:00,weekday,Hong Lim,181
2023-06-01 16:00:00,weekday,ABC Brickworks,99
2023-06-01 17:00:00,weekday,ABC Brickworks,65
2023-06-01 18:00:00,weekday,ABC Brickworks,69
2023-06-01 19:00:00,weekday,ABC Brickworks,52
2023-06-01 20:00:00,weekday,ABC Brickworks,74
2023-06-02 16:00:00,holiday,Maxwell,138
2023-06-02 17:00:00,holiday,Maxwell,185
2023-06-02 18:00:00,holiday,Maxwell,215
2023-06-02 19:00:00,holiday,Maxwell,269
2023-06-02 20:00:00,holiday,Maxwell,294
2023-06-02 16:00:00,holiday,ABC Brickworks,102
2023-06-02 17:00:00,holiday,ABC Brickworks,99
2023-06-02 18:00:00,holiday,ABC Brickworks,91
2023-06-02 19:00:00,holiday,ABC Brickworks,89
2023-06-02 20:00:00,holiday,ABC Brickworks,107
2023-06-02 16:00:00,holiday,Hong Lim,150
2023-06-02 17:00:00,holiday,Hong Lim,209
2023-06-02 18:00:00,holiday,Hong Lim,238
2023-06-02 19:00:00,holiday,Hong Lim,293
2023-06-02 20:00:00,holiday,Hong Lim,312
2023-06-03 16:00:00,weekend,Hong Lim,101
2023-06-03 17:00:00,weekend,Hong Lim,121
2023-06-03 18:00:00,weekend,Hong Lim,112
2023-06-03 19:00:00,weekend,Hong Lim,176
2023-06-03 20:00:00,weekend,Hong Lim,172
2023-06-03 16:00:00,weekend,ABC Brickworks,54
2023-06-03 17:00:00,weekend,ABC Brickworks,69
