date_time,day_type,hawker_center,taxi_counts
2023-01-21 11:00:00,weekend,ABC Brickworks,125
2023-01-21 12:00:00,weekend,ABC Brickworks,104
2023-01-21 13:00:00,weekend,ABC Brickworks,98
2023-01-21 14:00:00,weekend,ABC Brickworks,107
2023-01-22 10:00:00,holiday,ABC Brickworks,57
2023-01-22 11:00:00,holiday,ABC Brickworks,60
2023-01-22 12:00:00,holiday,ABC Brickworks,55
2023-01-22 13:00:00,holiday,ABC Brickworks,52
2023-01-22 14:00:00,holiday,ABC Brickworks,55
2023-01-23 10:00:00,holiday,ABC Brickworks,98
2023-01-23 11:00:00,holiday,ABC Brickworks,95
2023-01-23 12:00:00,holiday,ABC Brickworks,71
2023-01-23 13:00:00,holiday,ABC Brickworks,75
2023-01-23 14:00:00,holiday,ABC Brickworks,62
2023-01-24 10:00:00,holiday,ABC Brickworks,115
2023-01-24 11:00:00,holiday,ABC Brickworks,98
2023-01-24 12:00:00,holiday,ABC Brickworks,114
2023-01-24 13:00:00,holiday,ABC Brickworks,119
2023-01-24 14:00:00,holiday,ABC Brickworks,121
2023-01-25 10:00:00,weekday,ABC Brickworks,281
2023-01-25 11:00:00,weekday,ABC Brickworks,304
2023-01-25 12:00:00,weekday,ABC Brickworks,178
2023-01-25 13:00:00,weekday,ABC Brickworks,54
2023-01-25 14:00:00,weekday,ABC Brickworks,199
2023-01-26 10:00:00,weekday,ABC Brickworks,299
2023-01-26 11:00:00,weekday,ABC Brickworks,339
2023-01-26 12:00:00,weekday,ABC Brickworks,271
2023-01-26 13:00:00,weekday,ABC Brickworks,268
2023-01-26 14:00:00,weekday,ABC Brickworks,237
2023-01-27 10:00:00,weekday,ABC Brickworks,260
2023-01-27 11:00:00,weekday,ABC Brickworks,277
2023-01-27 12:00:00,weekday,ABC Brickworks,225
2023-01-27 13:00:00,weekday,ABC Brickworks,247
2023-01-27 14:00:00,weekday,ABC Brickworks,222
2023-01-28 10:00:00,weekend,ABC Brickworks,114
2023-01-28 11:00:00,weekend,ABC Brickworks,133
2023-01-28 12:00:00,weekend,ABC Brickworks,121
2023-01-28 13:00:00,weekend,ABC Brickworks,121
2023-01-28 14:00:00,weekend,ABC Brickworks,121
2023-01-29 10:00:00,weekend,ABC Brickworks,39
2023-01-29 11:00:00,weekend,ABC Brickworks,49
2023-01-29 12:00:00,weekend,ABC Brickworks,49
2023-01-29 13:00:00,weekend,ABC Brickworks,57
2023-01-29 14:00:00,weekend,ABC Brickworks,60
2023-01-30 10:00:00,weekday,ABC Brickworks,155
2023-01-30 11:00:00,weekday,ABC Brickworks,163
2023-01-30 12:00:00,weekday,ABC Brickworks,128
2023-01-30 13:00:00,weekday,ABC Brickworks,127
2023-01-30 14:00:00,weekday,ABC Brickworks,125
2023-01-31 10:00:00,weekday,ABC Brickworks,220
2023-01-31 11:00:00,weekday,ABC Brickworks,235
2023-01-31 12:00:00,weekday,ABC Brickworks,203
2023-01-31 13:00:00,weekday,ABC Brickworks,135
2023-01-31 14:00:00,weekday,ABC Brickworks,107
2023-02-01 10:00:00,weekday,Maxwell,317
2023-02-01 11:00:00,weekday,Maxwell,270
2023-02-01 12:00:00,weekday,Maxwell,218
2023-02-01 13:00:00,weekday,Maxwell,267
2023-02-01 14:00:00,weekday,Maxwell,208
2023-02-02 10:00:00,weekday,Maxwell,397
2023-02-02 11:00:00,weekday,Maxwell,274
2023-02-02 12:00:00,weekday,Maxwell,253
2023-02-02 13:00:00,weekday,Maxwell,303
2023-02-02 14:00:00,weekday,Maxwell,188
2023-02-03 10:00:00,weekday,Maxwell,478
2023-02-03 11:00:00,weekday,Maxwell,460
2023-02-03 12:00:00,weekday,Maxwell,253
2023-02-03 13:00:00,weekday,Maxwell,297
2023-02-03 14:00:00,weekday,Maxwell,230
2023-02-04 10:00:00,weekend,Maxwell,219
2023-02-04 11:00:00,weekend,Maxwell,162
2023-02-04 12:00:00,weekend,Maxwell,146
2023-02-04 13:00:00,weekend,Maxwell,169
2023-02-04 14:00:00,weekend,Maxwell,125
2023-02-05 10:00:00,weekend,Maxwell,146
2023-02-05 11:00:00,weekend,Maxwell,118
2023-02-05 12:00:00,weekend,Maxwell,133
2023-02-05 13:00:00,weekend,Maxwell,161
2023-02-05 14:00:00,weekend,Maxwell,141
2023-02-06 10:00:00,weekday,Maxwell,457
2023-02-06 11:00:00,weekday,Maxwell,431
2023-02-06 12:00:00,weekday,Maxwell,330
2023-02-06 13:00:00,weekday,Maxwell,319
2023-02-06 14:00:00,weekday,Maxwell,290
2023-02-07 10:00:00,weekday,Maxwell,521
2023-02-07 11:00:00,weekday,Maxwell,499
2023-02-07 12:00:00,weekday,Maxwell,390
2023-02-07 13:00:00,weekday,Maxwell,330
2023-02-07 14:00:00,weekday,Maxwell,231
2023-02-08 10:00:00,weekday,Maxwell,474
2023-02-08 11:00:00,weekday,Maxwell,481
2023-02-08 12:00:00,weekday,Maxwell,375
2023-02-08 13:00:00,weekday,Maxwell,419
2023-02-08 14:00:00,weekday,Maxwell,239
2023-02-09 10:00:00,weekday,Maxwell,540
2023-02-09 11:00:00,weekday,Maxwell,475
2023-02-09 12:00:00,weekday,Maxwell,331
2023-02-09 13:00:00,weekday,Maxwell,376
2023-02-09 14:00:00,weekday,Maxwell,227
2023-02-10 10:00:00,weekday,Maxwell,351
2023-02-10 11:00:00,weekday,Maxwell,426
2023-02-10 12:00:00,weekday,Maxwell,289
2023-02-10 13:00:00,weekday,Maxwell,295
2023-02-10 14:00:00,weekday,Maxwell,187
2023-02-11 10:00:00,weekend,Maxwell,210
2023-02-11 11:00:00,weekend,Maxwell,188
2023-02-11 12:00:00,weekend,Maxwell,172
2023-02-11 13:00:00,weekend,Maxwell,187
2023-02-11 14:00:00,weekend,Maxwell,188
2023-02-12 10:00:00,weekend,Maxwell,149
2023-02-12 11:00:00,weekend,Maxwell,150
2023-02-12 12:00:00,weekend,Maxwell,155
2023-02-12 13:00:00,weekend,Maxwell,123
2023-02-12 14:00:00,weekend,Maxwell,142
2023-02-13 10:00:00,weekday,Maxwell,430
2023-02-13 11:00:00,weekday,Maxwell,370
2023-02-13 12:00:00,weekday,Maxwell,320
2023-02-13 13:00:00,weekday,Maxwell,306
2023-02-13 14:00:00,weekday,Maxwell,173
2023-02-14 10:00:00,weekday,Maxwell,413
2023-02-14 11:00:00,weekday,Maxwell,471
2023-02-14 12:00:00,weekday,Maxwell,260
2023-02-14 13:00:00,weekday,Maxwell,388
2023-02-14 14:00:00,weekday,Maxwell,216
2023-02-15 10:00:00,weekday,Maxwell,254
2023-02-15 11:00:00,weekday,Maxwell,434
2023-02-15 12:00:00,weekday,Maxwell,433
2023-02-15 13:00:00,weekday,Maxwell,296
2023-02-15 14:00:00,weekday,Maxwell,267
2023-02-16 10:00:00,weekday,Maxwell,478
2023-02-16 11:00:00,weekday,Maxwell,446
2023-02-16 12:00:00,weekday,Maxwell,364
2023-02-16 13:00:00,weekday,Maxwell,432
2023-02-16 14:00:00,weekday,Maxwell,239
2023-02-17 10:00:00,weekday,Maxwell,443
2023-02-17 11:00:00,weekday,Maxwell,433
2023-02-17 12:00:00,weekday,Maxwell,310
2023-02-17 13:00:00,weekday,Maxwell,335
2023-02-17 14:00:00,weekday,Maxwell,205
2023-02-18 10:00:00,weekend,Maxwell,200
2023-02-18 11:00:00,weekend,Maxwell,220
2023-02-18 12:00:00,weekend,Maxwell,183
2023-02-18 13:00:00,weekend,Maxwell,187
2023-02-18 14:00:00,weekend,Maxwell,156
