date,time,taxi_count,queue_length,day_type
2023-12-16,16%3A06%3A00,8,35.177539588947205,weekend
2023-12-16,16%3A07%3A00,0,[],weekend
2023-12-16,16%3A08%3A00,0,[],weekend
2023-12-16,16%3A09%3A00,11,22.804277408884754,weekend
2023-12-16,16%3A10%3A00,8,40.19399406374231,weekend
2023-12-16,16%3A11%3A00,0,[],weekend
2023-12-16,16%3A12%3A00,9,0,weekend
2023-12-16,16%3A13%3A00,7,0,weekend
2023-12-16,16%3A14%3A00,9,0,weekend
2023-12-16,16%3A15%3A00,8,0,weekend
2023-12-16,16%3A16%3A00,18,99.47597292694368,weekend
2023-12-16,16%3A17%3A00,12,70.81013940596502,weekend
2023-12-16,16%3A18%3A00,0,[],weekend
2023-12-16,16%3A19%3A00,8,30.028346055752497,weekend
2023-12-16,16%3A20%3A00,7,0,weekend
2023-12-16,16%3A21%3A00,0,[],weekend
2023-12-16,16%3A22%3A00,0,[],weekend
2023-12-16,16%3A23%3A00,0,[],weekend
2023-12-16,16%3A24%3A00,0,[],weekend
2023-12-16,16%3A25%3A00,0,[],weekend
2023-12-16,16%3A26%3A00,0,[],weekend
2023-12-16,16%3A27%3A00,0,[],weekend
2023-12-16,16%3A28%3A00,0,[],weekend
2023-12-16,16%3A29%3A00,0,[],weekend
2023-12-16,16%3A30%3A00,0,[],weekend
2023-12-16,16%3A31%3A00,0,[],weekend
2023-12-16,16%3A32%3A00,0,[],weekend
2023-12-16,16%3A33%3A00,9,20.027547185572434,weekend
2023-12-16,16%3A34%3A00,8,39.731435575784054,weekend
2023-12-16,16%3A35%3A00,0,[],weekend
2023-12-16,16%3A36%3A00,8,29.225394726458614,weekend
2023-12-16,16%3A37%3A00,0,[],weekend
2023-12-16,16%3A38%3A00,0,[],weekend
2023-12-16,16%3A39%3A00,0,[],weekend
2023-12-16,16%3A40%3A00,0,[],weekend
2023-12-16,16%3A41%3A00,0,[],weekend
2023-12-16,16%3A42%3A00,0,[],weekend
2023-12-16,16%3A43%3A00,7,15.38677842150737,weekend
2023-12-16,16%3A44%3A00,0,[],weekend
2023-12-16,16%3A45%3A00,0,[],weekend
2023-12-16,16%3A46%3A00,0,[],weekend
2023-12-16,16%3A47%3A00,0,[],weekend
2023-12-16,16%3A48%3A00,0,[],weekend
2023-12-16,16%3A49%3A00,0,[],weekend
2023-12-16,16%3A50%3A00,0,[],weekend
2023-12-16,16%3A51%3A00,0,[],weekend
2023-12-16,16%3A52%3A00,0,[],weekend
2023-12-16,16%3A53%3A00,0,[],weekend
2023-12-16,16%3A54%3A00,0,[],weekend
2023-12-16,16%3A55%3A00,0,[],weekend
2023-12-16,16%3A56%3A00,0,[],weekend
2023-12-16,16%3A57%3A00,0,[],weekend
2023-12-16,16%3A58%3A00,0,[],weekend
2023-12-16,17%3A00%3A00,13,77.29578247978371,weekend
2023-12-16,17%3A01%3A00,11,72.38713572602465,weekend
2023-12-16,17%3A02%3A00,15,102.75866658073129,weekend
2023-12-16,17%3A03%3A00,21,105.08509822915175,weekend
2023-12-16,17%3A04%3A00,8,31.59887921557854,weekend
2023-12-16,17%3A05%3A00,13,31.59887921557854,weekend
2023-12-16,17%3A06%3A00,0,[],weekend
2023-12-16,17%3A07%3A00,28,0,weekend
2023-12-16,17%3A08%3A00,16,182.40968046423833,weekend
2023-12-16,17%3A09%3A00,11,43.88758020945409,weekend
2023-12-16,17%3A10%3A00,9,31.885534299684174,weekend
2023-12-16,17%3A11%3A00,8,0,weekend
2023-12-16,17%3A12%3A00,7,30.259753431102368,weekend
2023-12-16,17%3A13%3A00,0,[],weekend
2023-12-16,17%3A14%3A00,0,[],weekend
2023-12-16,17%3A15%3A00,8,0,weekend
2023-12-16,17%3A16%3A00,20,107.1133125759477,weekend
2023-12-16,17%3A17%3A00,15,0,weekend
2023-12-16,17%3A18%3A00,14,43.64853091274159,weekend
2023-12-16,17%3A19%3A00,12,55.09969169798668,weekend
2023-12-16,17%3A20%3A00,13,55.09969169798668,weekend
2023-12-16,17%3A21%3A00,20,143.65631375903084,weekend
2023-12-16,17%3A22%3A00,14,66.84467133535044,weekend
2023-12-16,17%3A23%3A00,19,39.761204834313226,weekend
2023-12-16,17%3A24%3A00,13,56.78487888838347,weekend
2023-12-16,17%3A25%3A00,22,129.9069912772985,weekend
2023-12-16,17%3A26%3A00,8,30.089436821186904,weekend
2023-12-16,17%3A27%3A00,10,42.29213145162983,weekend
2023-12-16,17%3A28%3A00,24,151.54971881454154,weekend
2023-12-16,17%3A29%3A00,22,64.14980103451475,weekend
2023-12-16,17%3A30%3A00,11,35.393071567482444,weekend
2023-12-16,17%3A31%3A00,20,0,weekend
2023-12-16,17%3A32%3A00,22,0,weekend
2023-12-16,17%3A33%3A00,20,117.34803096829155,weekend
2023-12-16,17%3A34%3A00,18,97.62227782310978,weekend
2023-12-16,17%3A35%3A00,22,107.99829603634133,weekend
2023-12-16,17%3A36%3A00,0,[],weekend
2023-12-16,17%3A37%3A00,21,0,weekend
2023-12-16,17%3A38%3A00,16,163.54953917480063,weekend
2023-12-16,17%3A39%3A00,8,45.06561703004928,weekend
2023-12-16,17%3A40%3A00,0,[],weekend
2023-12-16,17%3A41%3A00,0,[],weekend
2023-12-16,17%3A42%3A00,7,0,weekend
2023-12-16,17%3A43%3A00,13,53.392524350169616,weekend
2023-12-16,17%3A44%3A00,21,108.13011411817038,weekend
2023-12-16,17%3A45%3A00,16,0,weekend
2023-12-16,17%3A46%3A00,34,182.21606767968362,weekend
2023-12-16,17%3A47%3A00,26,170.04761186669808,weekend
2023-12-16,17%3A48%3A00,21,0,weekend
2023-12-16,17%3A49%3A00,16,83.07306601976103,weekend
2023-12-16,17%3A50%3A00,18,125.65616258216184,weekend
2023-12-16,17%3A51%3A00,14,0,weekend
2023-12-16,17%3A52%3A00,24,153.93362151415303,weekend
2023-12-16,17%3A53%3A00,7,28.203670325022287,weekend
2023-12-16,17%3A54%3A00,7,0,weekend
2023-12-16,17%3A55%3A00,16,69.9789583389757,weekend
2023-12-16,17%3A56%3A00,14,0,weekend
2023-12-16,17%3A57%3A00,34,198.76144761713607,weekend
2023-12-16,17%3A58%3A00,29,101.02840445810408,weekend
2023-12-16,18%3A00%3A00,11,39.47747484946142,weekend
2023-12-16,18%3A01%3A00,0,[],weekend
2023-12-16,18%3A02%3A00,17,138.65191918657078,weekend
2023-12-16,18%3A03%3A00,11,54.707772321055394,weekend
2023-12-16,18%3A04%3A00,21,101.50487299729262,weekend
2023-12-16,18%3A05%3A00,14,47.42571853662168,weekend
2023-12-16,18%3A06%3A00,14,60.024081026278665,weekend
2023-12-16,18%3A07%3A00,11,52.84871853207764,weekend
2023-12-16,18%3A08%3A00,10,48.02914838862193,weekend
2023-12-16,18%3A09%3A00,0,[],weekend
2023-12-16,18%3A10%3A00,10,48.460143955964206,weekend
2023-12-16,18%3A11%3A00,8,30.369344533456918,weekend
2023-12-16,18%3A12%3A00,9,47.560230162494435,weekend
2023-12-16,18%3A13%3A00,8,19.457929270604744,weekend
2023-12-16,18%3A14%3A00,0,[],weekend
2023-12-16,18%3A15%3A00,11,59.45666547285555,weekend
2023-12-16,18%3A16%3A00,18,91.74249278327216,weekend
2023-12-16,18%3A17%3A00,22,0,weekend
2023-12-16,18%3A18%3A00,9,52.36700368497205,weekend
2023-12-16,18%3A19%3A00,18,0,weekend
2023-12-16,18%3A20%3A00,0,[],weekend
2023-12-16,18%3A21%3A00,12,59.48221512951918,weekend
2023-12-16,18%3A22%3A00,13,79.22331611683967,weekend
2023-12-16,18%3A23%3A00,9,35.6628851685665,weekend
2023-12-16,18%3A24%3A00,21,115.41672526063088,weekend
2023-12-16,18%3A25%3A00,9,0,weekend
2023-12-16,18%3A26%3A00,0,[],weekend
2023-12-16,18%3A27%3A00,20,187.24768958039243,weekend
2023-12-16,18%3A28%3A00,31,187.24768958039243,weekend
2023-12-16,18%3A29%3A00,0,[],weekend
2023-12-16,18%3A30%3A00,15,0,weekend
2023-12-16,18%3A31%3A00,9,0,weekend
2023-12-16,18%3A32%3A00,10,0,weekend
2023-12-16,18%3A33%3A00,20,82.7234593662186,weekend
2023-12-16,18%3A34%3A00,9,33.07415644417278,weekend
2023-12-16,18%3A35%3A00,23,98.68373432097766,weekend
2023-12-16,18%3A36%3A00,0,[],weekend
2023-12-16,18%3A37%3A00,11,33.2932630410157,weekend
2023-12-16,18%3A38%3A00,18,82.57545347421403,weekend
2023-12-16,18%3A39%3A00,8,0,weekend
2023-12-16,18%3A40%3A00,9,45.14468818382583,weekend
2023-12-16,18%3A41%3A00,0,[],weekend
2023-12-16,18%3A42%3A00,31,0,weekend
2023-12-16,18%3A43%3A00,17,155.82123938280833,weekend
2023-12-16,18%3A44%3A00,15,114.56472505750655,weekend
2023-12-16,18%3A45%3A00,23,149.53227954312874,weekend
2023-12-16,18%3A46%3A00,18,261.00189640521063,weekend
2023-12-16,18%3A47%3A00,16,119.19639891883354,weekend
2023-12-16,18%3A48%3A00,9,44.80552843992801,weekend
2023-12-16,18%3A49%3A00,18,146.6306214411376,weekend
2023-12-16,18%3A50%3A00,9,34.984497428936706,weekend
2023-12-16,18%3A51%3A00,29,122.97633719593402,weekend
2023-12-16,18%3A52%3A00,27,94.7601569152369,weekend
2023-12-16,18%3A53%3A00,30,0,weekend
2023-12-16,18%3A54%3A00,18,0,weekend
2023-12-16,18%3A55%3A00,9,43.181612778742014,weekend
2023-12-16,18%3A56%3A00,8,35.818821212581,weekend
2023-12-16,18%3A57%3A00,10,43.13856913531772,weekend
2023-12-16,18%3A58%3A00,28,131.3869745559376,weekend
2023-12-16,19%3A00%3A00,7,32.32591456845042,weekend
2023-12-16,19%3A01%3A00,7,32.32591456845042,weekend
2023-12-16,19%3A02%3A00,7,0,weekend
2023-12-16,19%3A03%3A00,15,83.7655165061805,weekend
2023-12-16,19%3A04%3A00,27,165.17196758290956,weekend
2023-12-16,19%3A05%3A00,32,150.15469101274758,weekend
2023-12-16,19%3A06%3A00,16,61.401003561224684,weekend
2023-12-16,19%3A07%3A00,11,53.816777203738376,weekend
2023-12-16,19%3A08%3A00,0,[],weekend
2023-12-16,19%3A09%3A00,15,83.43936237793928,weekend
2023-12-16,19%3A10%3A00,7,15.414142232754378,weekend
2023-12-16,19%3A11%3A00,19,84.66012264985412,weekend
2023-12-16,19%3A12%3A00,0,[],weekend
2023-12-16,19%3A13%3A00,17,181.90392442606912,weekend
2023-12-16,19%3A14%3A00,0,[],weekend
2023-12-16,19%3A15%3A00,0,[],weekend
2023-12-16,19%3A16%3A00,9,31.567697220940737,weekend
2023-12-16,19%3A17%3A00,15,73.90422422672412,weekend
2023-12-16,19%3A18%3A00,14,72.72448345377595,weekend
2023-12-16,19%3A19%3A00,17,95.09941087819783,weekend
2023-12-16,19%3A20%3A00,9,43.32144197171552,weekend
2023-12-16,19%3A21%3A00,8,0,weekend
2023-12-16,19%3A22%3A00,16,74.27185823358127,weekend
2023-12-16,19%3A23%3A00,11,28.30345340378558,weekend
2023-12-16,19%3A24%3A00,13,0,weekend
2023-12-16,19%3A25%3A00,25,350.7062802649164,weekend
2023-12-16,19%3A26%3A00,11,52.600710256903845,weekend
2023-12-16,19%3A27%3A00,15,0,weekend
2023-12-16,19%3A28%3A00,0,[],weekend
2023-12-16,19%3A29%3A00,20,0,weekend
2023-12-16,19%3A30%3A00,17,92.1015032761129,weekend
2023-12-16,19%3A31%3A00,13,58.519913135705465,weekend
2023-12-16,19%3A32%3A00,18,60.88847130794178,weekend
2023-12-16,19%3A33%3A00,20,94.57428087610128,weekend
2023-12-16,19%3A34%3A00,0,[],weekend
2023-12-16,19%3A35%3A00,0,[],weekend
2023-12-16,19%3A36%3A00,0,[],weekend
2023-12-16,19%3A37%3A00,9,33.93673117320978,weekend
2023-12-16,19%3A38%3A00,0,[],weekend
2023-12-16,19%3A39%3A00,0,[],weekend
2023-12-16,19%3A40%3A00,15,99.87978926878242,weekend
2023-12-16,19%3A41%3A00,10,44.57860645841915,weekend
2023-12-16,19%3A42%3A00,14,111.30722852762923,weekend
2023-12-16,19%3A43%3A00,16,79.72473712550033,weekend
2023-12-16,19%3A44%3A00,15,73.29830840062125,weekend
2023-12-16,19%3A45%3A00,13,51.24244680506073,weekend
2023-12-16,19%3A46%3A00,15,74.15008668230575,weekend
2023-12-16,19%3A47%3A00,16,87.15643114331353,weekend
2023-12-16,19%3A48%3A00,21,64.95854045111776,weekend
2023-12-16,19%3A49%3A00,10,0,weekend
2023-12-16,19%3A50%3A00,11,62.40139378411769,weekend
2023-12-16,19%3A51%3A00,9,0,weekend
2023-12-16,19%3A52%3A00,12,43.525826734996436,weekend
2023-12-16,19%3A53%3A00,17,67.09672441956597,weekend
2023-12-16,19%3A54%3A00,21,115.43265368976951,weekend
2023-12-16,19%3A55%3A00,7,44.91076001175831,weekend
2023-12-16,19%3A56%3A00,0,[],weekend
2023-12-16,19%3A57%3A00,7,32.99258425999432,weekend
2023-12-16,19%3A58%3A00,12,0,weekend
2023-12-16,20%3A00%3A00,14,59.92150432613662,weekend
2023-12-16,20%3A01%3A00,25,180.61711172111978,weekend
2023-12-16,20%3A02%3A00,14,72.14406814193656,weekend
2023-12-16,20%3A03%3A00,18,107.69973747955245,weekend
2023-12-16,20%3A04%3A00,25,109.51627797561363,weekend
2023-12-16,20%3A05%3A00,14,83.8295920829426,weekend
2023-12-16,20%3A06%3A00,18,81.54156801070444,weekend
2023-12-16,20%3A07%3A00,16,91.61200622468368,weekend
2023-12-16,20%3A08%3A00,16,93.72416385792226,weekend
2023-12-16,20%3A09%3A00,14,74.27268046009806,weekend
2023-12-16,20%3A10%3A00,17,98.54405305853813,weekend
2023-12-16,20%3A11%3A00,13,41.28937955200633,weekend
2023-12-16,20%3A12%3A00,22,101.93960849820982,weekend
2023-12-16,20%3A13%3A00,24,143.25486354435938,weekend
2023-12-16,20%3A14%3A00,13,43.07798893921451,weekend
2023-12-16,20%3A15%3A00,9,40.512907040866224,weekend
2023-12-16,20%3A16%3A00,18,91.79375655174657,weekend
2023-12-16,20%3A17%3A00,18,71.48935081071609,weekend
2023-12-16,20%3A18%3A00,22,96.30238983622475,weekend
2023-12-16,20%3A19%3A00,25,135.97676017233272,weekend
2023-12-16,20%3A20%3A00,8,0,weekend
2023-12-16,20%3A21%3A00,15,169.52476491668364,weekend
2023-12-16,20%3A22%3A00,30,113.26033789242965,weekend
2023-12-16,20%3A23%3A00,32,128.24148089611865,weekend
2023-12-16,20%3A24%3A00,20,0,weekend
2023-12-16,20%3A25%3A00,24,109.14864586394303,weekend
2023-12-16,20%3A26%3A00,13,46.59382967509762,weekend
2023-12-16,20%3A27%3A00,10,36.48684426217323,weekend
2023-12-16,20%3A28%3A00,20,93.09128110465701,weekend
2023-12-16,20%3A29%3A00,9,46.24242766462089,weekend
2023-12-16,20%3A30%3A00,13,59.07168631164839,weekend
2023-12-16,20%3A31%3A00,13,0,weekend
2023-12-16,20%3A32%3A00,18,94.52714278466244,weekend
2023-12-16,20%3A33%3A00,20,160.50648154618693,weekend
2023-12-16,20%3A34%3A00,0,[],weekend
2023-12-16,20%3A35%3A00,8,0,weekend
2023-12-16,20%3A36%3A00,8,0,weekend
2023-12-16,20%3A37%3A00,10,30.828284887875352,weekend
2023-12-16,20%3A38%3A00,9,43.744096621040505,weekend
2023-12-16,20%3A39%3A00,0,[],weekend
2023-12-16,20%3A40%3A00,10,46.57524526170025,weekend
2023-12-16,20%3A41%3A00,20,114.49590210982085,weekend
2023-12-16,20%3A42%3A00,10,0,weekend
2023-12-16,20%3A43%3A00,18,0,weekend
2023-12-16,20%3A44%3A00,8,29.13345767416626,weekend
2023-12-16,20%3A45%3A00,11,53.04914601996177,weekend
2023-12-16,20%3A46%3A00,22,0,weekend
2023-12-16,20%3A47%3A00,14,76.45477560855022,weekend
2023-12-16,20%3A48%3A00,26,0,weekend
2023-12-16,20%3A49%3A00,8,35.485595434285884,weekend
2023-12-16,20%3A50%3A00,8,44.382913449389605,weekend
2023-12-16,20%3A51%3A00,20,150.84025331042767,weekend
2023-12-16,20%3A52%3A00,11,53.43835799003573,weekend
2023-12-16,20%3A53%3A00,10,37.4924459613214,weekend
2023-12-16,20%3A54%3A00,0,[],weekend
2023-12-16,20%3A55%3A00,15,94.12354204689602,weekend
2023-12-16,20%3A56%3A00,21,109.6446875599121,weekend
2023-12-16,20%3A57%3A00,8,33.71834882075371,weekend
2023-12-16,20%3A58%3A00,10,0,weekend
2023-12-16,21%3A00%3A00,11,0,weekend
2023-12-16,21%3A01%3A00,18,87.96014101495835,weekend
2023-12-16,21%3A02%3A00,13,54.394289816751275,weekend
2023-12-16,21%3A03%3A00,7,45.0743390743199,weekend
2023-12-16,21%3A04%3A00,23,0,weekend
2023-12-16,21%3A05%3A00,12,34.7755340043964,weekend
2023-12-16,21%3A06%3A00,11,62.17591604739783,weekend
2023-12-16,21%3A07%3A00,32,147.81798703618045,weekend
2023-12-16,21%3A08%3A00,0,[],weekend
2023-12-16,21%3A09%3A00,0,[],weekend
2023-12-16,21%3A10%3A00,10,19.238015331767972,weekend
2023-12-16,21%3A11%3A00,0,[],weekend
2023-12-16,21%3A12%3A00,9,0,weekend
2023-12-16,21%3A13%3A00,21,193.25555317933973,weekend
2023-12-16,21%3A14%3A00,8,0,weekend
2023-12-16,21%3A15%3A00,0,[],weekend
2023-12-16,21%3A16%3A00,28,377.5342593529996,weekend
2023-12-16,21%3A17%3A00,9,42.78045463126481,weekend
2023-12-16,21%3A18%3A00,20,104.15113595811519,weekend
2023-12-16,21%3A19%3A00,12,57.417310016875604,weekend
2023-12-16,21%3A20%3A00,29,211.38817961562188,weekend
2023-12-16,21%3A21%3A00,25,202.13364572171486,weekend
2023-12-16,21%3A22%3A00,18,84.4661181383155,weekend
2023-12-16,21%3A23%3A00,14,89.82152006205357,weekend
2023-12-16,21%3A24%3A00,20,140.82969073519317,weekend
2023-12-16,21%3A25%3A00,23,289.74043905988174,weekend
2023-12-16,21%3A26%3A00,24,284.3539490329574,weekend
2023-12-16,21%3A27%3A00,25,111.04226582047367,weekend
2023-12-16,21%3A28%3A00,29,96.93402763184588,weekend
2023-12-16,21%3A29%3A00,37,194.4981505521286,weekend
2023-12-16,21%3A30%3A00,21,0,weekend
2023-12-16,21%3A31%3A00,22,127.10132061815199,weekend
2023-12-16,21%3A32%3A00,27,159.72465646118206,weekend
2023-12-16,21%3A33%3A00,27,120.6237838595277,weekend
2023-12-16,21%3A34%3A00,30,91.34622251530286,weekend
2023-12-16,21%3A35%3A00,31,141.0553338030166,weekend
2023-12-16,21%3A36%3A00,25,106.60449695518244,weekend
2023-12-16,21%3A37%3A00,22,114.38071070299843,weekend
2023-12-16,21%3A38%3A00,16,95.20291537449702,weekend
2023-12-16,21%3A39%3A00,15,79.89533778354298,weekend
2023-12-16,21%3A40%3A00,13,76.52713075969771,weekend
2023-12-16,21%3A41%3A00,19,100.55568682610027,weekend
2023-12-16,21%3A42%3A00,25,87.60900522067101,weekend
2023-12-16,21%3A43%3A00,30,158.77969595767195,weekend
2023-12-16,21%3A44%3A00,7,21.324412304816136,weekend
2023-12-16,21%3A45%3A00,9,63.343817572344626,weekend
2023-12-16,21%3A46%3A00,10,0,weekend
2023-12-16,21%3A47%3A00,16,124.4162435218885,weekend
2023-12-16,21%3A48%3A00,9,0,weekend
2023-12-16,21%3A49%3A00,12,53.50246474433317,weekend
2023-12-16,21%3A50%3A00,17,0,weekend
2023-12-16,21%3A51%3A00,12,37.09280408918585,weekend
2023-12-16,21%3A52%3A00,23,104.58472749620846,weekend
2023-12-16,21%3A53%3A00,28,143.6563138270092,weekend
2023-12-16,21%3A54%3A00,20,84.62928287399764,weekend
2023-12-16,21%3A55%3A00,22,102.61280541391558,weekend
2023-12-16,21%3A56%3A00,20,53.08761912915997,weekend
2023-12-16,21%3A57%3A00,29,123.16557369104687,weekend
2023-12-16,21%3A58%3A00,18,72.01140849880565,weekend
2023-12-16,22%3A00%3A00,20,88.27138930410744,weekend
2023-12-16,22%3A01%3A00,27,99.38438370541996,weekend
2023-12-16,22%3A02%3A00,27,114.04328812885409,weekend
2023-12-16,22%3A03%3A00,18,66.42889304453969,weekend
2023-12-16,22%3A04%3A00,18,0,weekend
2023-12-16,22%3A05%3A00,23,102.51842031375868,weekend
2023-12-16,22%3A06%3A00,20,79.29303415904629,weekend
2023-12-16,22%3A07%3A00,26,129.1671915574405,weekend
2023-12-16,22%3A08%3A00,18,64.40412716203893,weekend
2023-12-16,22%3A09%3A00,27,185.98093294703057,weekend
2023-12-16,22%3A10%3A00,23,110.42689061918014,weekend
2023-12-16,22%3A11%3A00,20,126.29825633613746,weekend
2023-12-16,22%3A12%3A00,28,151.95002377312062,weekend
2023-12-16,22%3A13%3A00,20,271.77555612779935,weekend
2023-12-16,22%3A14%3A00,8,27.962191822783343,weekend
2023-12-16,22%3A15%3A00,9,27.962191822783343,weekend
2023-12-16,22%3A16%3A00,17,85.90722520612918,weekend
2023-12-16,22%3A17%3A00,17,122.84768845170892,weekend
2023-12-16,22%3A18%3A00,17,69.35216029635153,weekend
2023-12-16,22%3A19%3A00,16,46.4289326687777,weekend
2023-12-16,22%3A20%3A00,16,69.30316007718027,weekend
2023-12-16,22%3A21%3A00,24,121.79051318618707,weekend
2023-12-16,22%3A22%3A00,24,0,weekend
2023-12-16,22%3A23%3A00,12,44.362761797884765,weekend
2023-12-16,22%3A24%3A00,0,[],weekend
2023-12-16,22%3A25%3A00,16,68.42891020423903,weekend
2023-12-16,22%3A26%3A00,0,[],weekend
2023-12-16,22%3A27%3A00,7,0,weekend
2023-12-16,22%3A28%3A00,20,85.74079418075256,weekend
2023-12-16,22%3A29%3A00,16,61.37129257525235,weekend
2023-12-16,22%3A30%3A00,24,176.0377557450543,weekend
2023-12-16,22%3A31%3A00,14,47.160463449037614,weekend
2023-12-16,22%3A32%3A00,15,92.0600823928871,weekend
2023-12-16,22%3A33%3A00,15,0,weekend
2023-12-16,22%3A34%3A00,9,0,weekend
2023-12-16,22%3A35%3A00,10,45.34984714288935,weekend
2023-12-16,22%3A36%3A00,19,118.45176978580915,weekend
2023-12-16,22%3A37%3A00,8,0,weekend
2023-12-16,22%3A38%3A00,20,90.16403002367339,weekend
2023-12-16,22%3A39%3A00,7,45.48418056804414,weekend
2023-12-16,22%3A40%3A00,13,65.52168820811654,weekend
2023-12-16,22%3A41%3A00,17,285.29192733077195,weekend
2023-12-16,22%3A42%3A00,9,49.18831519804337,weekend
2023-12-16,22%3A43%3A00,8,0,weekend
2023-12-16,22%3A44%3A00,13,55.69720722354105,weekend
2023-12-16,22%3A45%3A00,0,[],weekend
2023-12-16,22%3A46%3A00,22,89.42367800738168,weekend
2023-12-16,22%3A47%3A00,15,53.516881796234074,weekend
2023-12-16,22%3A48%3A00,11,23.27459920860049,weekend
2023-12-16,22%3A49%3A00,22,0,weekend
2023-12-16,22%3A50%3A00,26,115.51409503793869,weekend
2023-12-16,22%3A51%3A00,19,92.62493012011575,weekend
2023-12-16,22%3A52%3A00,15,98.74145579290257,weekend
2023-12-16,22%3A53%3A00,8,31.14046245688989,weekend
2023-12-16,22%3A54%3A00,24,0,weekend
2023-12-16,22%3A55%3A00,20,126.23211618540705,weekend
2023-12-16,22%3A56%3A00,34,194.5401736476516,weekend
2023-12-16,22%3A57%3A00,24,186.38299849580048,weekend
2023-12-16,22%3A58%3A00,9,0,weekend
